Gender,City,Main language at work,Company size,Company type,Seniority level,Position (without seniority),Your main technology / programming language,Number of vacation days,Сontract duration,Company business sector,Position,Other technologies/programming languages you use often,Employment status,Age,Number of home office days per month,Yearly salary,Years of experience total,cluster
Male,Berlin,English,1000+,Product,Senior,0,Python,27,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,90000.0,nan,7
Male,Berlin,English,101-1000,Product,Senior,0,PHP,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,70000.0,6.0 - 7.0,3
Male,Berlin,English,101-1000,Product,Middle,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,0.0 - 5.0,0.0 - 36.0,68000.0,6.0 - 7.0,3
Male,Berlin,English,11-50,Product,Senior,0,Ruby,25,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,72000.0,6.0 - 7.0,3
Male,Berlin,English,101-1000,Product,Senior,0,Java,25,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,70000.0,nan,3
Male,Berlin,English,101-1000,Product,Senior,0,PHP,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,63500.0,9.0 - 10.0,0
Female,Berlin,English,101-1000,E-commerce,Middle,0,Other,Other,Unlimited contract,0,0,"AWS, Docker",Full-time employee,30.0 - 35.0,0.0 - 36.0,70000.0,nan,3
Male,Berlin,English,11-50,Startup,Senior,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,68000.0,9.0 - 10.0,3
Male,Berlin,German,1000+,Product,Lead,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,78000.0,nan,1
Male,Berlin,English,101-1000,Startup,Senior,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,75000.0,7.0 - 8.0,3
Male,Berlin,English,1000+,Product,Lead,0,Java,30,Unlimited contract,0,0,Kotlin,Full-time employee,35.0 - 40.0,0.0 - 36.0,89570.0,nan,7
Female,Berlin,English,101-1000,Product,Senior,0,Kotlin,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,78000.0,8.0 - 9.0,1
Male,Berlin,English,1000+,Product,Senior,0,Other,27,Unlimited contract,0,0,Swift,Full-time employee,30.0 - 35.0,0.0 - 36.0,80000.0,6.0 - 7.0,1
Female,Munich,English,101-1000,Product,Middle,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,67000.0,4.0 - 5.0,0
Male,Munich,English,101-1000,Product,Middle,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,66000.0,8.0 - 9.0,0
Male,Frankfurt,German,101-1000,Consulting / Agency,Middle,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,70000.0,3.0 - 4.0,3
Male,Berlin,English,51-100,Product,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,45.0 - 50.0,0.0 - 36.0,80000.0,nan,1
Male,Berlin,English,51-100,Product,Senior,0,PHP,0,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,68000.0,nan,3
Male,Other,German,up to 10,Product,Junior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,46000.0,3.0 - 4.0,6
Male,Munich,English,1000+,Product,Senior,0,PHP,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,81200.0,nan,1
Female,Berlin,English,1000+,Product,Senior,0,0,Other,Unlimited contract,0,0,0,Full-time employee,35.0 - 40.0,0.0 - 36.0,70000.0,nan,3
Male,Frankfurt,English,101-1000,Product,Senior,0,Java,30,Unlimited contract,0,0,0,Full-time employee,25.0 - 30.0,0.0 - 36.0,65000.0,6.0 - 7.0,0
Male,Berlin,English,101-1000,Product,Senior,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,75000.0,nan,3
Male,Other,German,101-1000,Consulting / Agency,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,60000.0,7.0 - 8.0,0
Male,Other,English,11-50,Product,Middle,0,Other,Other,Unlimited contract,0,0,Swift,Full-time employee,25.0 - 30.0,0.0 - 36.0,55000.0,4.0 - 5.0,4
Male,Hamburg,English,101-1000,Product,Senior,0,Ruby,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,75000.0,9.0 - 10.0,3
0,Munich,English,51-100,Product,Middle,0,Other,Other,Unlimited contract,0,0,0,Full-time employee,0.0 - 5.0,0.0 - 36.0,54000.0,1.0 - 2.0,4
Male,Munich,English,101-1000,Product,Senior,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,76000.0,8.0 - 9.0,3
Male,Berlin,English,101-1000,Product,Senior,0,Other,30,Unlimited contract,0,0,Python,Full-time employee,30.0 - 35.0,0.0 - 36.0,76000.0,9.0 - 10.0,3
Male,Moscow,Russian,1000+,Bank,Lead,0,Python,30,Unlimited contract,0,0,Python,Full-time employee,30.0 - 35.0,0.0 - 36.0,20000.0,1.0 - 2.0,5
Male,Munich,English,11-50,Startup,Senior,0,Other,0,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,80000.0,6.0 - 7.0,1
Male,Munich,German,51-100,Product,Senior,0,Other,30,Unlimited contract,0,0,Javascript / Typescript,Full-time employee,30.0 - 35.0,0.0 - 36.0,78000.0,9.0 - 10.0,1
Male,Berlin,English,51-100,Product,Senior,0,Ruby,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,65000.0,3.0 - 4.0,0
Male,Berlin,English,101-1000,Product,Middle,0,Other,30,Unlimited contract,0,0,Python,Full-time employee,25.0 - 30.0,0.0 - 36.0,65000.0,7.0 - 8.0,0
Male,Munich,English,up to 10,Startup,Senior,0,Other,Other,Unlimited contract,0,0,Other,Self-employed (freelancer),25.0 - 30.0,0.0 - 36.0,67000.0,5.0 - 6.0,0
Male,Hamburg,English,0,0,Senior,0,0,28,Unlimited contract,0,0,Other,Full-time employee,0.0 - 5.0,0.0 - 36.0,61000.0,1.0 - 2.0,0
Male,Hamburg,German,11-50,Product,Middle,0,Python,28,Unlimited contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,48000.0,1.0 - 2.0,6
Male,Munich,German,1000+,Consulting / Agency,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,70800.0,8.0 - 9.0,3
Male,Munich,Russian,11-50,Startup,Senior,0,Javascript / Typescript,25,Unlimited contract,0,0,0,Full-time employee,40.0 - 45.0,0.0 - 36.0,70000.0,2.0 - 3.0,3
Male,Frankfurt,English,51-100,Consulting / Agency,Middle,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,48000.0,2.0 - 3.0,6
Male,Munich,English,11-50,Consulting / Agency,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,65400.0,7.0 - 8.0,0
Male,Munich,English,1000+,Product,Senior,0,Other,30,Unlimited contract,0,0,0,Full-time employee,25.0 - 30.0,0.0 - 36.0,71000.0,4.0 - 5.0,3
Male,Munich,English,51-100,Product,Senior,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,65000.0,4.0 - 5.0,0
Male,Other,Polish,51-100,Consulting / Agency,Middle,0,PHP,Other,Unlimited contract,0,0,0,Full-time employee,20.0 - 25.0,0.0 - 36.0,27000.0,2.0 - 3.0,2
Male,Berlin,English,101-1000,Product,Lead,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,90000.0,8.0 - 9.0,7
Male,Hamburg,English,101-1000,Product,Middle,0,.NET,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,60000.0,5.0 - 6.0,0
Male,Munich,English,1000+,Product,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,73000.0,7.0 - 8.0,3
Male,Berlin,English,1000+,Product,Middle,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,66000.0,5.0 - 6.0,0
Female,Berlin,English,101-1000,Product,Lead,0,Other,28,Unlimited contract,0,0,0,Full-time employee,25.0 - 30.0,0.0 - 36.0,80000.0,7.0 - 8.0,1
Male,Karlsruhe,Other,11-50,Consulting / Agency,0,0,0,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,55000.0,4.0 - 5.0,4
Male,Stuttgart,German,101-1000,Product,Middle,0,Java,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,55000.0,4.0 - 5.0,4
Male,Berlin,English,1000+,Product,Senior,0,Ruby,27,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,75000.0,nan,3
Male,Berlin,0,0,0,Senior,0,Java,0,0,0,0,Python,0,20.0 - 25.0,0.0 - 36.0,60000.0,4.0 - 5.0,0
Male,Other,German,11-50,Consulting / Agency,Middle,0,0,30,Unlimited contract,0,0,0,Full-time employee,35.0 - 40.0,0.0 - 36.0,54500.0,6.0 - 7.0,4
Male,Munich,English,up to 10,Startup,Senior,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,60000.0,8.0 - 9.0,0
Male,Berlin,English,51-100,Product,Senior,0,Python,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,85000.0,nan,1
Male,Berlin,English,1000+,Startup,Lead,0,Java,Other,Unlimited contract,0,0,"AWS, Docker",Full-time employee,0.0 - 5.0,0.0 - 36.0,75000.0,8.0 - 9.0,3
Male,Other,English,11-50,University,Junior,0,Python,Other,Temporary contract,0,0,Other,Part-time employee,20.0 - 25.0,0.0 - 36.0,10164.0,2.0 - 3.0,5
Male,Berlin,English,101-1000,Product,Senior,0,Other,0,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,65000.0,3.0 - 4.0,0
Male,Munich,English,1000+,Product,Middle,0,Python,Other,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,75000.0,nan,3
Male,Düsseldorf,English,101-1000,Product,Senior,0,0,30,Unlimited contract,0,0,0,Full-time employee,30.0 - 35.0,0.0 - 36.0,56000.0,4.0 - 5.0,4
Female,Munich,German,101-1000,Consulting / Agency,Senior,0,0,30,Unlimited contract,0,0,Other,Full-time employee,40.0 - 45.0,0.0 - 36.0,68000.0,nan,3
Male,Berlin,English,1000+,Product,Senior,0,Java,27,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,83000.0,nan,1
Female,Other,English,1000+,Consulting / Agency,Junior,0,0,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,53000.0,3.0 - 4.0,4
Male,Other,English,up to 10,Product,Lead,0,Python,Other,Unlimited contract,0,0,Other,Part-time employee,0.0 - 5.0,0.0 - 36.0,70400.0,7.0 - 8.0,3
Male,Berlin,English,1000+,Product,Middle,0,Other,27,Unlimited contract,0,0,Swift,Full-time employee,30.0 - 35.0,0.0 - 36.0,65000.0,9.0 - 10.0,0
Male,Munich,English,51-100,Startup,Senior,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,45.0 - 50.0,0.0 - 36.0,68500.0,9.0 - 10.0,3
Male,Berlin,English,51-100,Product,Middle,0,Other,28,Unlimited contract,0,0,Javascript / Typescript,Full-time employee,25.0 - 30.0,0.0 - 36.0,45000.0,7.0 - 8.0,6
Male,Other,0,0,0,Middle,0,Other,0,0,0,0,Other,0,25.0 - 30.0,0.0 - 36.0,12000.0,1.0 - 2.0,5
Male,Berlin,English,11-50,Product,Middle,0,Ruby,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,72000.0,4.0 - 5.0,3
Male,Berlin,English,11-50,Startup,Senior,0,Other,25,Temporary contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,68000.0,9.0 - 10.0,3
Male,Other,English,101-1000,Consulting / Agency,Middle,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,24000.0,3.0 - 4.0,5
Male,Cologne,English,101-1000,Product,Senior,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,77000.0,nan,1
Male,Hamburg,German,101-1000,Consulting / Agency,Senior,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,72000.0,6.0 - 7.0,3
Male,Berlin,English,101-1000,Startup,Middle,0,Kotlin,0,Unlimited contract,0,0,"Kotlin, Java / Scala",Full-time employee,25.0 - 30.0,0.0 - 36.0,65000.0,2.0 - 3.0,0
Male,Munich,English,1000+,Product,Middle,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,77600.0,2.0 - 3.0,1
Male,Hamburg,English,51-100,Startup,Lead,0,Other,25,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,95000.0,nan,7
Male,Other,English,1000+,Product,Senior,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,50400.0,6.0 - 7.0,6
Male,Berlin,English,1000+,Startup,Middle,0,Java,30,Unlimited contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,80000.0,4.0 - 5.0,1
Male,Moscow,Russian,51-100,Startup,Middle,0,Python,28,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,13000.0,1.0 - 2.0,5
Male,Moscow,Russian,101-1000,Product,Middle,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,14712.0,4.0 - 5.0,5
Male,Berlin,German,101-1000,Product,Senior,0,0,30,0,0,0,Python,Full-time employee,30.0 - 35.0,0.0 - 36.0,70000.0,4.0 - 5.0,3
Male,Berlin,English,101-1000,Product,Senior,0,Java,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,74400.0,nan,3
Male,Hamburg,German,51-100,Product,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,82000.0,9.0 - 10.0,1
Female,Cologne,English,1000+,Other,Senior,0,Python,30,Unlimited contract,0,0,0,Full-time employee,30.0 - 35.0,0.0 - 36.0,88000.0,3.0 - 4.0,7
Male,Berlin,English,101-1000,Startup,Lead,0,0,30,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,80000.0,4.0 - 5.0,1
Male,Berlin,English,1000+,Product,Middle,0,Other,30,Unlimited contract,0,0,"Javascript / Typescript, SQL, AWS, Docker",Full-time employee,20.0 - 25.0,0.0 - 36.0,70500.0,3.0 - 4.0,3
Male,Stuttgart,English,101-1000,Product,Lead,0,PHP,30,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,75000.0,nan,3
Female,Berlin,English,51-100,Product,Middle,0,Python,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,58000.0,2.0 - 3.0,4
Male,Berlin,English,101-1000,0,Middle,0,0,30,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,89000.0,9.0 - 10.0,7
Male,Other,English,101-1000,Product,Senior,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,66000.0,nan,0
Male,Berlin,English,101-1000,Product,Senior,0,Ruby,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,80000.0,9.0 - 10.0,1
Male,Munich,English,11-50,Startup,Lead,0,Swift,Other,Unlimited contract,0,0,Swift,Full-time employee,25.0 - 30.0,0.0 - 36.0,86000.0,7.0 - 8.0,1
Male,Frankfurt,English,51-100,Product,Middle,0,Other,26,Unlimited contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,44000.0,2.0 - 3.0,6
Male,Other,English,101-1000,Product,Senior,0,Java,28,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,75000.0,7.0 - 8.0,3
Male,Berlin,English,11-50,Product,Senior,0,PHP,25,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,60000.0,8.0 - 9.0,0
Female,Berlin,English,up to 10,Startup,Middle,0,0,0,Temporary contract,0,0,0,Full-time employee,35.0 - 40.0,0.0 - 36.0,70000.0,1.0 - 2.0,3
Male,Berlin,English,101-1000,Product,Senior,0,Other,26,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,77400.0,7.0 - 8.0,1
Male,Berlin,English,1000+,Startup,Lead,0,0,26,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,85000.0,9.0 - 10.0,1
Male,Other,Other,51-100,Product,Middle,0,Other,Other,Temporary contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,27000.0,7.0 - 8.0,2
Male,Munich,English,1000+,Product,Middle,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,55000.0,3.0 - 4.0,4
Male,Berlin,English,1000+,Startup,Lead,0,Java,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,95000.0,3.0 - 4.0,7
Male,Munich,English,1000+,Product,Middle,0,Java,0,Unlimited contract,0,0,Other,Full-time employee,0.0 - 5.0,0.0 - 36.0,56000.0,3.0 - 4.0,4
Female,Berlin,English,101-1000,Startup,Middle,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,60000.0,2.0 - 3.0,0
Female,Munich,German,1000+,Product,Middle,0,Java,28,Unlimited contract,0,0,SQL,Full-time employee,30.0 - 35.0,0.0 - 36.0,58000.0,1.0 - 2.0,4
Male,Berlin,English,1000+,Product,Senior,0,Other,27,Unlimited contract,0,0,"Kotlin, Java / Scala",Full-time employee,30.0 - 35.0,0.0 - 36.0,72000.0,8.0 - 9.0,3
Male,Berlin,English,51-100,Startup,Middle,0,PHP,28,Unlimited contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,46000.0,3.0 - 4.0,6
Female,Frankfurt,English,1000+,Consulting / Agency,Junior,0,0,28,Unlimited contract,0,0,0,Full-time employee,30.0 - 35.0,0.0 - 36.0,50000.0,1.0 - 2.0,6
Female,Berlin,English,1000+,Product,Senior,0,Kotlin,26,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,63000.0,6.0 - 7.0,0
Female,Berlin,English,51-100,Startup,Middle,0,0,Other,Unlimited contract,0,0,Javascript / Typescript,Full-time employee,25.0 - 30.0,0.0 - 36.0,52000.0,3.0 - 4.0,4
Male,Berlin,English,51-100,Startup,Lead,0,Swift,25,Unlimited contract,0,0,Swift,Full-time employee,20.0 - 25.0,0.0 - 36.0,65000.0,2.0 - 3.0,0
Female,Berlin,English,11-50,0,Middle,0,0,Other,Unlimited contract,0,0,0,Full-time employee,25.0 - 30.0,0.0 - 36.0,60000.0,2.0 - 3.0,0
Male,Amsterdam,English,1000+,Product,Middle,0,Other,25,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,62000.0,3.0 - 4.0,0
Male,Berlin,English,11-50,Startup,Lead,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,90000.0,4.0 - 5.0,7
Male,Berlin,English,1000+,Product,Senior,0,Other,30,Unlimited contract,0,0,0,Full-time employee,25.0 - 30.0,0.0 - 36.0,74000.0,7.0 - 8.0,3
Male,Berlin,English,101-1000,Startup,Senior,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,81000.0,nan,1
Male,Other,Polish,1000+,Product,Middle,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,19200.0,1.0 - 2.0,5
Male,Berlin,English,101-1000,Startup,Middle,0,Other,27,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,60000.0,6.0 - 7.0,0
Male,Berlin,English,11-50,Product,Middle,0,PHP,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,56000.0,4.0 - 5.0,4
Male,Hamburg,English,101-1000,Product,Senior,0,Other,28,Unlimited contract,0,0,Javascript / Typescript,Full-time employee,25.0 - 30.0,0.0 - 36.0,55000.0,6.0 - 7.0,4
Male,Berlin,English,1000+,Product,Senior,0,Swift,Other,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,70000.0,9.0 - 10.0,3
Male,Berlin,English,1000+,Other,Junior,0,Other,28,Temporary contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,48000.0,2.0 - 3.0,6
Male,Other,English,11-50,Product,Junior,0,Java,28,Unlimited contract,0,0,"Python, SQL",Full-time employee,20.0 - 25.0,0.0 - 36.0,30000.0,2.0 - 3.0,2
Male,Other,Other,11-50,Product,Middle,0,.NET,Other,Temporary contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,21120.0,2.0 - 3.0,5
Female,Berlin,English,1000+,Product,Senior,0,Ruby,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,67500.0,5.0 - 6.0,0
Male,Other,English,1000+,Product,Middle,0,Other,25,Temporary contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,48000.0,1.0 - 2.0,6
Female,Munich,English,101-1000,Startup,Middle,0,Other,28,Unlimited contract,0,0,Javascript / Typescript,Full-time employee,25.0 - 30.0,0.0 - 36.0,64000.0,1.0 - 2.0,0
Female,Munich,German,51-100,Product,No level ,0,Java,28,Unlimited contract,0,0,0,Part-time employee,40.0 - 45.0,0.0 - 36.0,47500.0,nan,6
Female,Berlin,German,51-100,Product,Senior,0,Other,26,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,57000.0,7.0 - 8.0,4
Male,Other,English,up to 10,Consulting / Agency,Senior,0,Other,30,Unlimited contract,0,0,Javascript / Typescript,Full-time employee,20.0 - 25.0,0.0 - 36.0,45600.0,4.0 - 5.0,6
Male,Berlin,English,1000+,Product,Senior,0,Java,25,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,90000.0,9.0 - 10.0,7
Male,Moscow,English,101-1000,Product,Junior,0,Other,30,Unlimited contract,0,0,0,Self-employed (freelancer),25.0 - 30.0,0.0 - 36.0,55000.0,1.0 - 2.0,4
Male,Other,German,1000+,Other,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,75000.0,nan,3
Male,Other,German,51-100,Product,Lead,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,62000.0,9.0 - 10.0,0
Male,Other,English,11-50,Product,Senior,0,Swift,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,45000.0,4.0 - 5.0,6
Male,Hamburg,German,101-1000,Product,Senior,0,Java,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,66300.0,nan,0
Female,Berlin,English,1000+,Startup,Middle,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,65000.0,5.0 - 6.0,0
Male,Berlin,English,1000+,Product,Lead,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,85000.0,nan,1
Female,Other,English,101-1000,Consulting / Agency,Middle,0,Other,30,Unlimited contract,0,0,0,Full-time employee,30.0 - 35.0,0.0 - 36.0,60000.0,8.0 - 9.0,0
Male,Other,English,101-1000,Consulting / Agency,Senior,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,60000.0,8.0 - 9.0,0
Male,Stuttgart,German,1000+,Product,Senior,0,Other,0,Unlimited contract,0,0,Other,Full-time employee,35.0 - 40.0,0.0 - 36.0,95000.0,nan,7
Female,Berlin,English,1000+,Product,Senior,0,0,Other,Unlimited contract,0,0,0,Full-time employee,30.0 - 35.0,0.0 - 36.0,60000.0,0.0 - 1.0,0
Male,Frankfurt,English,up to 10,Consulting / Agency,Middle,0,Other,28,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,48000.0,4.0 - 5.0,6
Male,Berlin,English,101-1000,E-commerce,Middle,0,PHP,26,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,60000.0,5.0 - 6.0,0
Male,Other,English,up to 10,Product,Middle,0,PHP,28,Temporary contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,34000.0,3.0 - 4.0,2
Female,Berlin,English,101-1000,Startup,Middle,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,57000.0,nan,4
Male,Other,English,101-1000,Product,Middle,0,PHP,28,Unlimited contract,0,0,Other,Full-time employee,30.0 - 35.0,0.0 - 36.0,54000.0,nan,4
Male,Berlin,English,11-50,Product,Senior,0,Other,28,Unlimited contract,0,0,Python,Full-time employee,30.0 - 35.0,0.0 - 36.0,60000.0,9.0 - 10.0,0
Male,Other,English,101-1000,Startup,Senior,0,Other,28,Unlimited contract,0,0,Kotlin,Full-time employee,25.0 - 30.0,0.0 - 36.0,65000.0,6.0 - 7.0,0
Female,Berlin,English,11-50,Startup,Middle,0,Javascript / Typescript,Other,Unlimited contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,60000.0,3.0 - 4.0,0
Male,Berlin,English,0,0,Senior,0,Other,Other,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,66000.0,5.0 - 6.0,0
Male,Berlin,English,1000+,Product,Middle,0,Other,30,Unlimited contract,0,0,Other,Full-time employee,20.0 - 25.0,0.0 - 36.0,60000.0,2.0 - 3.0,0
Male,Munich,English,1000+,Product,Senior,0,.NET,30,Unlimited contract,0,0,Other,Full-time employee,25.0 - 30.0,0.0 - 36.0,75000.0,9.0 - 10.0,3
